psu,area,region,region_01,rate_cm,rate_nutr,rate_satt,rate_educ,rate_elct,rate_wtr,rate_sani,rate_hsg,rate_ckfl,rate_asst,depr_cm,depr_nutr,depr_educ,depr_satt,depr_wtr,depr_sani,depr_hsg,depr_elct,depr_asst,depr_ckfl,mpi_met4
159,rural,Kampong Thom,Kampong Thom,0,.33333334,0,.22222222,.6111111,.5,.6111111,.27777779,1,.055555556,0,1,1,0,1,1,0,1,0,1,.55555558
160,rural,Kandal,Kandal,0,.33333334,.055555556,.11111111,0,.44444445,.44444445,.5,.8888889,.11111111,0,1,0,0,1,0,1,0,0,1,.33333334
161,urban,Kandal,Kandal,0,.3125,.0625,0,0,.125,.25,.375,.6875,0,0,1,0,0,0,0,0,0,0,1,.22222222
162,rural,Kandal,Kandal,0,.41176471,.11111111,.11111111,0,.16666667,.22222222,.11111111,.8888889,0,0,1,0,0,0,0,0,0,0,1,.22222222
163,rural,Kandal,Kandal,0,.3125,0,0,0,.3888889,.55555558,.27777779,.72222221,.055555556,0,1,0,0,1,1,0,0,0,1,.33333334
164,rural,Kandal,Kandal,.11111111,.22222222,.11111111,.11111111,.055555556,.055555556,.44444445,.3888889,.83333331,.11111111,1,1,0,0,0,0,0,0,0,1,.3888889
165,urban,Kandal,Kandal,0,.071428575,.2,.13333334,0,.06666667,.46666667,.2,.86666667,0,0,0,1,1,0,0,0,0,0,1,.3888889
166,rural,Kandal,Kandal,.125,.29411766,.16666667,.27777779,.055555556,.6111111,.77777779,.77777779,.83333331,.11111111,1,1,1,1,1,1,1,0,0,1,.8888889
167,rural,Kandal,Kandal,.071428575,.2857143,0,.1875,.0625,.6875,.3125,.25,.875,.0625,1,1,1,0,1,0,0,0,0,1,.6111111
168,rural,Kandal,Kandal,0,.1875,.125,.1875,.1875,.6875,.6875,.6875,.9375,0,0,1,1,0,1,1,1,1,0,1,.6111111
169,rural,Kandal,Kandal,0,.125,.05882353,.35294119,.05882353,0,.47058824,.58823532,.94117647,.05882353,0,1,1,0,0,1,1,0,0,1,.5
170,rural,Kandal,Kandal,.0625,.14285715,.0625,.1875,.3125,.75,.375,.3125,1,.125,1,1,1,0,1,0,0,1,0,1,.66666669
171,rural,Kandal,Kandal,0,.17647059,.41176471,.64705884,.88235295,.64705884,.94117647,.94117647,1,.11764706,0,1,1,1,1,1,1,1,0,1,.77777779
172,rural,Kandal,Kandal,0,.35294119,0,.05882353,.17647059,.58823532,.58823532,.41176471,.88235295,.05882353,0,1,0,0,1,1,0,1,0,1,.3888889
173,rural,Kandal,Kandal,0,.5,.11111111,.33333334,0,.8888889,.44444445,.5,.8888889,.055555556,0,1,1,0,1,0,1,0,0,1,.5
174,rural,Kandal,Kandal,0,.26666668,0,.41176471,.23529412,.94117647,.52941179,.58823532,1,.17647059,0,1,1,0,1,1,1,1,0,1,.6111111
175,rural,Kandal,Kandal,0,.16666667,0,0,.05882353,.58823532,.29411766,.11764706,1,.05882353,0,1,0,0,1,0,0,0,0,1,.27777779
176,rural,Kandal,Kandal,.05882353,.1875,0,.35294119,0,0,.47058824,.29411766,.94117647,.11764706,1,1,1,0,0,1,0,0,0,1,.6111111
177,urban,Kandal,Kandal,.0625,.125,.375,.125,0,.25,.5,.25,.5,0,1,1,1,1,0,1,0,0,0,1,.77777779
178,rural,Kandal,Kandal,.055555556,.22222222,.11111111,.16666667,.11111111,.55555558,.55555558,.16666667,.72222221,.11111111,1,1,1,0,1,1,0,1,0,1,.72222221
179,rural,Kandal,Kandal,0,.16666667,.16666667,.16666667,.94444442,.72222221,.83333331,.11111111,.94444442,.11111111,0,1,1,1,1,1,0,1,0,1,.72222221
180,rural,Kandal,Kandal,.055555556,.27777779,.11111111,.33333334,.77777779,.83333331,.83333331,.44444445,.94444442,.22222222,1,1,1,0,1,1,1,1,0,1,.77777779
181,rural,Kandal,Kandal,0,.1875,.17647059,.23529412,0,.23529412,.41176471,.23529412,.82352942,0,0,1,1,1,0,0,0,0,0,1,.55555558
182,rural,Kandal,Kandal,.0625,.0625,.05882353,.23529412,.05882353,.58823532,.58823532,.52941179,.88235295,.17647059,1,0,1,0,1,1,1,0,0,1,.55555558
183,rural,Kandal,Kandal,0,.3888889,.11111111,.5,.055555556,.94444442,.83333331,.6111111,.94444442,.11111111,0,1,1,0,1,1,1,0,0,1,.55555558
184,rural,Kandal,Kandal,0,.16666667,.055555556,.11111111,0,.055555556,.6111111,.33333334,.55555558,.055555556,0,1,0,0,0,1,0,0,0,1,.27777779
185,rural,Kandal,Kandal,0,.27777779,.055555556,.27777779,.055555556,.055555556,.27777779,.16666667,.72222221,.16666667,0,1,1,0,0,0,0,0,0,1,.3888889
186,urban,Kandal,Kandal,0,.375,.0625,.125,0,.0625,.5625,.25,.5625,0,0,1,1,0,0,1,0,0,0,1,.44444445
187,urban,Kandal,Kandal,0,.21428572,.14285715,0,0,0,0,0,.21428572,0,0,1,0,0,0,0,0,0,0,0,.16666667
188,urban,Kandal,Kandal,0,.125,0,.25,.0625,0,.1875,.125,.375,.125,0,1,1,0,0,0,0,0,0,1,.3888889
189,urban,Kandal,Kandal,0,.40000001,0,.125,0,0,.0625,0,.1875,.0625,0,1,1,0,0,0,0,0,0,0,.33333334
190,urban,Kandal,Kandal,0,.26666668,.0625,0,0,0,0,.0625,.0625,0,0,1,0,0,0,0,0,0,0,0,.16666667
191,urban,Kandal,Kandal,0,.25,0,.0625,0,0,0,.125,.25,.0625,0,1,0,0,0,0,0,0,0,0,.16666667
192,urban,Kratie,Kratie,.125,.3125,.125,.625,.625,1,.875,.5,1,.4375,1,1,1,0,1,1,1,1,0,1,.77777779
193,rural,Kratie,Kratie,.055555556,.22222222,.11111111,.83333331,1,.7647059,.64705884,.27777779,1,.16666667,1,1,1,0,1,1,0,1,0,1,.72222221
194,rural,Kratie,Kratie,0,.3125,.11764706,.52941179,1,.94117647,.88235295,.52941179,1,.17647059,0,1,1,0,1,1,1,1,0,1,.6111111
195,rural,Kratie,Kratie,0,.27777779,0,.44444445,.44444445,.8888889,.66666669,.22222222,.94444442,.055555556,0,1,1,0,1,1,0,1,0,1,.55555558
196,rural,Kratie,Kratie,.11111111,.5,0,.22222222,.44444445,.055555556,.55555558,.11111111,1,.16666667,1,1,1,0,0,1,0,1,0,1,.66666669
197,urban,Kratie,Kratie,.125,.125,0,.0625,0,0,.1875,0,.6875,0,1,1,0,0,0,0,0,0,0,1,.3888889
198,urban,Kratie,Kratie,0,.125,.0625,.25,0,.1875,.375,.1875,.75,.1875,0,1,1,0,0,0,0,0,0,1,.3888889
199,urban,Kratie,Kratie,0,.13333334,.2,.33333334,0,0,.26666668,.2,.46666667,.06666667,0,1,1,1,0,0,0,0,0,1,.55555558
200,urban,Kratie,Kratie,0,.46666667,.26666668,.46666667,1,.26666668,.73333335,.40000001,1,.2,0,1,1,1,0,1,0,1,0,1,.66666669
201,urban,Kratie,Kratie,.0625,.25,.125,.1875,.0625,.0625,.46666667,.25,.8125,.1875,1,1,1,0,0,0,0,0,0,1,.55555558
202,urban,Kratie,Kratie,.0625,.25,0,.1875,0,.0625,.375,.25,.75,.125,1,1,1,0,0,0,0,0,0,1,.55555558
203,urban,Kratie,Kratie,0,.125,.0625,.1875,.0625,0,.3125,.1875,.75,.0625,0,1,1,0,0,0,0,0,0,1,.3888889
204,urban,Kratie,Kratie,.06666667,.1875,.25,.4375,.375,.375,.5,.25,.75,0,1,1,1,1,1,1,0,1,0,1,.8888889
205,rural,Kratie,Kratie,0,.11764706,.05882353,.23529412,.05882353,.1875,.11764706,.05882353,.94117647,.05882353,0,1,1,0,0,0,0,0,0,1,.3888889
206,rural,Kratie,Kratie,0,.33333334,0,.27777779,.94444442,.11111111,.6111111,.16666667,1,.11111111,0,1,1,0,0,1,0,1,0,1,.5
207,rural,Kratie,Kratie,0,.17647059,0,.47058824,.35294119,.70588237,.82352942,.47058824,1,.47058824,0,1,1,0,1,1,1,1,0,1,.6111111
208,rural,Kratie,Kratie,0,.17647059,.055555556,.16666667,.33333334,.44444445,.6111111,.3888889,.8888889,.16666667,0,1,1,0,1,1,0,1,0,1,.55555558
209,rural,Kratie,Kratie,0,.17647059,.055555556,.27777779,1,1,.77777779,.33333334,1,.33333334,0,1,1,0,1,1,0,1,0,1,.55555558
210,rural,Kratie,Kratie,.05882353,.64705884,.17647059,.35294119,1,1,.52941179,.64705884,1,.41176471,1,1,1,1,1,1,1,1,0,1,.94444442
211,rural,Kratie,Kratie,0,.22222222,.22222222,.55555558,.72222221,.66666669,.8888889,.33333334,1,.27777779,0,1,1,1,1,1,0,1,0,1,.72222221
212,rural,Kratie,Kratie,.055555556,.3888889,.27777779,.66666669,1,.77777779,.94444442,.55555558,1,.3888889,1,1,1,1,1,1,1,1,0,1,.94444442
213,rural,Kratie,Kratie,0,.1875,.05882353,.11764706,1,.29411766,.82352942,.23529412,1,.05882353,0,1,1,0,1,1,0,1,0,1,.55555558
214,rural,Kratie,Kratie,.0625,.1875,.0625,.25,1,1,.75,.3125,1,.0625,1,1,1,0,1,1,0,1,0,1,.72222221
215,rural,Kratie,Kratie,.11111111,.3888889,.55555558,.77777779,1,.72222221,1,.66666669,1,.33333334,1,1,1,1,1,1,1,1,0,1,.94444442
216,rural,Kratie,Kratie,.05882353,.35294119,.17647059,.70588237,1,.7647059,.82352942,.29411766,1,.52941179,1,1,1,1,1,1,0,1,0,1,.8888889
217,rural,Kratie,Kratie,0,.22222222,.11111111,.27777779,1,.77777779,.77777779,.27777779,.8888889,.055555556,0,1,1,0,1,1,0,1,0,1,.55555558
218,rural,Kratie,Kratie,0,.375,.1875,.5625,1,.4375,.9375,.5,1,.1875,0,1,1,1,1,1,1,1,0,1,.77777779
219,rural,Kratie,Kratie,0,.55555558,.16666667,.22222222,.55555558,.3888889,.6111111,.22222222,1,.33333334,0,1,1,1,1,1,0,1,0,1,.72222221
220,rural,Kratie,Kratie,.05882353,.35294119,.17647059,.52941179,1,.88235295,.88235295,.64705884,1,.23529412,1,1,1,1,1,1,1,1,0,1,.94444442
221,rural,Kratie,Kratie,.05882353,.375,0,.47058824,1,0,.70588237,.29411766,1,.23529412,1,1,1,0,0,1,0,1,0,1,.66666669
222,rural,Kratie,Kratie,.0625,.5,0,.3125,1,.8125,.75,.4375,1,.375,1,1,1,0,1,1,0,1,0,1,.72222221
223,rural,Kratie,Kratie,.17647059,.41176471,.35294119,.52941179,1,.17647059,1,.70588237,1,.35294119,1,1,1,1,0,1,1,1,0,1,.8888889
224,urban,Phnom Penh,Phnom Penh,0,0,0,0,0,0,0,0,.083333336,0,0,0,0,0,0,0,0,0,0,0,0
225,urban,Phnom Penh,Phnom Penh,0,.42857143,0,0,0,0,0,.13333334,0,0,0,1,0,0,0,0,0,0,0,0,.16666667
226,urban,Phnom Penh,Phnom Penh,0,.07692308,0,.071428575,.071428575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,urban,Phnom Penh,Phnom Penh,0,.15384616,.07692308,.07692308,.07692308,.07692308,.30769232,.38461539,.23076923,0,0,1,0,0,0,0,0,0,0,0,.16666667
228,urban,Phnom Penh,Phnom Penh,0,.30769232,.06666667,.06666667,0,0,0,0,.13333334,0,0,1,0,0,0,0,0,0,0,0,.16666667
229,urban,Phnom Penh,Phnom Penh,0,.071428575,0,.06666667,0,0,.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,urban,Phnom Penh,Phnom Penh,0,.21428572,0,.0625,0,0,.0625,0,.1875,0,0,1,0,0,0,0,0,0,0,0,.16666667
231,urban,Phnom Penh,Phnom Penh,0,.14285715,.06666667,0,0,0,.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,.16666667
232,urban,Phnom Penh,Phnom Penh,0,.14285715,0,.13333334,0,0,0,0,.13333334,0,0,1,1,0,0,0,0,0,0,0,.33333334
233,urban,Phnom Penh,Phnom Penh,0,.23076923,0,0,0,0,.14285715,0,.14285715,0,0,1,0,0,0,0,0,0,0,0,.16666667
234,urban,Phnom Penh,Phnom Penh,0,.2,0,0,0,0,0,0,.06666667,0,0,1,0,0,0,0,0,0,0,0,.16666667
235,urban,Phnom Penh,Phnom Penh,0,.3125,.0625,0,0,0,0,0,.3125,0,0,1,0,0,0,0,0,0,0,1,.22222222
236,urban,Phnom Penh,Phnom Penh,0,.1875,.0625,0,0,.0625,0,.0625,.0625,0,0,1,0,0,0,0,0,0,0,0,.16666667
237,urban,Phnom Penh,Phnom Penh,0,.21428572,.14285715,.071428575,0,0,.14285715,0,.071428575,0,0,1,0,0,0,0,0,0,0,0,.16666667
238,urban,Phnom Penh,Phnom Penh,0,.40000001,.06666667,0,0,0,.06666667,0,.2,0,0,1,0,0,0,0,0,0,0,0,.16666667
239,urban,Phnom Penh,Phnom Penh,0,.125,.1875,0,0,.0625,.125,.0625,0,0,0,1,0,1,0,0,0,0,0,0,.33333334
240,rural,Phnom Penh,Phnom Penh,0,.27777779,.44444445,.16666667,0,.16666667,.33333334,.055555556,.44444445,0,0,1,1,1,0,0,0,0,0,1,.55555558
241,rural,Phnom Penh,Phnom Penh,0,.5,.11111111,.055555556,0,.11111111,.22222222,.16666667,.77777779,.11111111,0,1,0,0,0,0,0,0,0,1,.22222222
242,urban,Phnom Penh,Phnom Penh,.0625,.25,.0625,0,0,0,.0625,.0625,.125,0,1,1,0,0,0,0,0,0,0,0,.33333334
243,urban,Phnom Penh,Phnom Penh,0,.33333334,.0625,0,0,0,0,.0625,.3125,0,0,1,0,0,0,0,0,0,0,1,.22222222
244,urban,Phnom Penh,Phnom Penh,0,.1875,.0625,0,0,0,.0625,0,.3125,0,0,1,0,0,0,0,0,0,0,1,.22222222
245,urban,Phnom Penh,Phnom Penh,0,.2857143,0,0,0,0,0,.14285715,.21428572,0,0,1,0,0,0,0,0,0,0,0,.16666667
246,urban,Phnom Penh,Phnom Penh,0,.13333334,0,0,0,0,.0625,0,.1875,0,0,1,0,0,0,0,0,0,0,0,.16666667
247,urban,Phnom Penh,Phnom Penh,.06666667,.15384616,.13333334,0,0,0,.13333334,.06666667,.13333334,0,1,1,0,0,0,0,0,0,0,0,.33333334
248,urban,Phnom Penh,Phnom Penh,0,.375,0,.3125,0,0,.375,.25,.3125,.125,0,1,1,0,0,0,0,0,0,1,.3888889
249,urban,Phnom Penh,Phnom Penh,0,.4375,0,0,0,0,.1875,.125,.1875,.0625,0,1,0,0,0,0,0,0,0,0,.16666667
250,urban,Phnom Penh,Phnom Penh,0,.3125,.125,0,0,0,.25,.25,.375,0,0,1,0,0,0,0,0,0,0,1,.22222222
251,urban,Phnom Penh,Phnom Penh,0,.25,.0625,0,0,0,0,0,.0625,0,0,1,0,0,0,0,0,0,0,0,.16666667
252,urban,Phnom Penh,Phnom Penh,0,.3125,0,0,0,0,.0625,0,.0625,0,0,1,0,0,0,0,0,0,0,0,.16666667
253,urban,Phnom Penh,Phnom Penh,0,.3125,.1875,.1875,.0625,0,.25,.25,.625,.0625,0,1,1,1,0,0,0,0,0,1,.55555558
254,rural,Phnom Penh,Phnom Penh,.055555556,.22222222,.22222222,0,0,0,.16666667,.22222222,.27777779,0,1,1,0,1,0,0,0,0,0,1,.55555558
255,urban,Phnom Penh,Phnom Penh,0,.14285715,0,.071428575,0,.21428572,.21428572,.14285715,.2857143,0,0,1,0,0,0,0,0,0,0,1,.22222222
256,urban,Phnom Penh,Phnom Penh,0,.26666668,0,.0625,0,0,.25,0,.0625,.125,0,1,0,0,0,0,0,0,0,0,.16666667
257,urban,Phnom Penh,Phnom Penh,0,.375,.125,.125,0,0,.3125,.0625,.125,.0625,0,1,1,0,0,0,0,0,0,0,.33333334
258,urban,Phnom Penh,Phnom Penh,0,.13333334,.13333334,.33333334,0,0,.13333334,.06666667,.26666668,0,0,1,1,0,0,0,0,0,0,1,.3888889
259,urban,Phnom Penh,Phnom Penh,0,.1875,0,.0625,0,0,.1875,0,.0625,0,0,1,0,0,0,0,0,0,0,0,.16666667
260,urban,Phnom Penh,Phnom Penh,0,.071428575,0,.06666667,0,.06666667,0,.13333334,.66666669,0,0,0,0,0,0,0,0,0,0,1,.055555556
261,rural,Phnom Penh,Phnom Penh,0,.05882353,0,0,0,.11764706,.17647059,.05882353,.41176471,0,0,0,0,0,0,0,0,0,0,1,.055555556
262,rural,Phnom Penh,Phnom Penh,.055555556,.29411766,0,.11111111,0,.55555558,.27777779,.055555556,.77777779,.055555556,1,1,0,0,1,0,0,0,0,1,.44444445
263,urban,Phnom Penh,Phnom Penh,0,.25,0,.125,0,0,.1875,.1875,.125,.125,0,1,1,0,0,0,0,0,0,0,.33333334
264,rural,Phnom Penh,Phnom Penh,.055555556,.16666667,.27777779,.3888889,.055555556,.8888889,.77777779,.44444445,.8888889,.16666667,1,1,1,1,1,1,1,0,0,1,.8888889
265,rural,Prey Veng,Prey Veng,.055555556,.11111111,.055555556,.27777779,.3888889,.055555556,.33333334,.72222221,.94444442,.11111111,1,1,1,0,0,0,1,1,0,1,.66666669
266,rural,Prey Veng,Prey Veng,0,.33333334,0,.5,1,0,.3888889,.8888889,.94444442,.11111111,0,1,1,0,0,0,1,1,0,1,.5
267,rural,Prey Veng,Prey Veng,0,.11111111,.055555556,.3888889,.5,0,.66666669,.66666669,1,0,0,1,1,0,0,1,1,1,0,1,.55555558
268,rural,Prey Veng,Prey Veng,0,.055555556,.055555556,.55555558,1,.055555556,.5,.16666667,.77777779,0,0,0,1,0,0,1,0,1,0,1,.33333334
269,rural,Prey Veng,Prey Veng,0,.22222222,.055555556,.27777779,1,.055555556,.22222222,.72222221,1,.22222222,0,1,1,0,0,0,1,1,0,1,.5
270,rural,Prey Veng,Prey Veng,0,.35294119,.16666667,.66666669,1,.055555556,.5,.8888889,1,.11111111,0,1,1,1,0,1,1,1,0,1,.72222221
271,rural,Prey Veng,Prey Veng,.05882353,.17647059,0,.11764706,0,.05882353,.11764706,.35294119,.35294119,0,1,1,1,0,0,0,0,0,0,1,.55555558
272,rural,Prey Veng,Prey Veng,0,.22222222,.22222222,.44444445,.11111111,0,.66666669,.44444445,.94444442,.055555556,0,1,1,1,0,1,1,1,0,1,.72222221
273,rural,Prey Veng,Prey Veng,0,.16666667,0,.11111111,0,.5,.6111111,.16666667,1,0,0,1,0,0,1,1,0,0,0,1,.33333334
274,rural,Prey Veng,Prey Veng,0,.35294119,.055555556,.66666669,.83333331,0,.6111111,.55555558,1,.16666667,0,1,1,0,0,1,1,1,0,1,.55555558
275,rural,Prey Veng,Prey Veng,.055555556,.05882353,.055555556,.16666667,.66666669,0,.22222222,.3888889,1,.055555556,1,0,1,0,0,0,0,1,0,1,.44444445
276,rural,Prey Veng,Prey Veng,0,.17647059,0,.41176471,1,.05882353,.58823532,.70588237,.94117647,.05882353,0,1,1,0,0,1,1,1,0,1,.55555558
277,rural,Prey Veng,Prey Veng,.06666667,.26666668,.06666667,.46666667,.93333334,.60000002,.93333334,.93333334,.93333334,.13333334,1,1,1,0,1,1,1,1,0,1,.77777779
278,rural,Prey Veng,Prey Veng,0,.055555556,.3888889,.66666669,.16666667,.72222221,.66666669,.66666669,.94444442,.055555556,0,0,1,1,1,1,1,1,0,1,.6111111
279,urban,Prey Veng,Prey Veng,0,.0625,.125,.1875,.0625,.0625,.4375,.375,.625,0,0,0,1,0,0,0,0,0,0,1,.22222222
280,urban,Prey Veng,Prey Veng,0,.26666668,.13333334,0,.06666667,0,0,.66666669,.13333334,.06666667,0,1,0,0,0,0,1,0,0,0,.22222222
281,urban,Prey Veng,Prey Veng,0,.26666668,0,.125,0,0,0,.0625,.375,0,0,1,1,0,0,0,0,0,0,1,.3888889
282,urban,Prey Veng,Prey Veng,0,.1875,0,.25,0,.0625,.125,.3125,.5625,0,0,1,1,0,0,0,0,0,0,1,.3888889
283,rural,Prey Veng,Prey Veng,.05882353,.29411766,.05882353,.35294119,.05882353,.05882353,.52941179,.47058824,1,.05882353,1,1,1,0,0,1,1,0,0,1,.66666669
284,rural,Prey Veng,Prey Veng,.05882353,.29411766,.23529412,.47058824,.52941179,.82352942,.70588237,.82352942,.88235295,.11764706,1,1,1,1,1,1,1,1,0,1,.94444442
285,rural,Prey Veng,Prey Veng,0,.33333334,0,.055555556,0,0,.22222222,.33333334,.55555558,0,0,1,0,0,0,0,0,0,0,1,.22222222
286,rural,Prey Veng,Prey Veng,.05882353,.11764706,.05882353,.23529412,0,0,.29411766,.23529412,.88235295,.05882353,1,1,1,0,0,0,0,0,0,1,.55555558
287,rural,Prey Veng,Prey Veng,0,.5,0,.29411766,1,0,.94117647,.7647059,.88235295,.23529412,0,1,1,0,0,1,1,1,0,1,.55555558
288,rural,Prey Veng,Prey Veng,0,.33333334,.17647059,.41176471,1,.05882353,.52941179,.82352942,1,.23529412,0,1,1,1,0,1,1,1,0,1,.72222221
289,rural,Prey Veng,Prey Veng,0,.055555556,.11111111,.5,1,.11111111,.66666669,.66666669,1,.16666667,0,0,1,0,0,1,1,1,0,1,.3888889
290,urban,Prey Veng,Prey Veng,0,.25,.0625,0,0,0,.125,.125,.125,0,0,1,0,0,0,0,0,0,0,0,.16666667
291,urban,Prey Veng,Prey Veng,0,.13333334,0,.26666668,.06666667,0,.33333334,.26666668,.66666669,.2,0,1,1,0,0,0,0,0,0,1,.3888889
292,rural,Prey Veng,Prey Veng,.05882353,.23529412,.05882353,.29411766,.29411766,.05882353,.64705884,.52941179,.94117647,.17647059,1,1,1,0,0,1,1,1,0,1,.72222221
293,rural,Prey Veng,Prey Veng,0,.23529412,0,.52941179,.82352942,0,.70588237,.35294119,1,.17647059,0,1,1,0,0,1,0,1,0,1,.5
294,rural,Prey Veng,Prey Veng,0,.16666667,.055555556,.27777779,1,0,.5,.27777779,.83333331,.16666667,0,1,1,0,0,1,0,1,0,1,.5
295,rural,Prey Veng,Prey Veng,0,.0625,.0625,.125,0,0,.375,.5,1,0,0,0,1,0,0,0,1,0,0,1,.27777779
296,rural,Prey Veng,Prey Veng,0,.23529412,.11111111,.3888889,1,0,.22222222,.33333334,.94444442,.055555556,0,1,1,0,0,0,0,1,0,1,.44444445
297,rural,Pursat,Pursat,0,.44444445,.3888889,.5,1,.6111111,.83333331,.5,.94444442,.16666667,0,1,1,1,1,1,1,1,0,1,.77777779
298,rural,Pursat,Pursat,0,.22222222,.16666667,.33333334,1,.27777779,.44444445,.27777779,1,.055555556,0,1,1,1,0,0,0,1,0,1,.6111111
299,rural,Pursat,Pursat,0,.5,.0625,.625,.5,.5625,.5,.4375,1,.0625,0,1,1,0,1,1,0,1,0,1,.55555558
300,rural,Pursat,Pursat,0,.26666668,.33333334,.40000001,.40000001,.66666669,.33333334,.53333336,1,.2,0,1,1,1,1,0,1,1,0,1,.72222221
301,rural,Pursat,Pursat,0,.375,.17647059,.88235295,1,1,.58823532,.70588237,1,.11764706,0,1,1,1,1,1,1,1,0,1,.77777779
302,rural,Pursat,Pursat,0,.23529412,0,.055555556,.11111111,.66666669,.44444445,.16666667,.94444442,.055555556,0,1,0,0,1,0,0,1,0,1,.33333334
303,rural,Pursat,Pursat,0,.13333334,.0625,.375,1,.125,.5,.25,1,.125,0,1,1,0,0,1,0,1,0,1,.5
304,rural,Pursat,Pursat,0,.35294119,.16666667,.16666667,.44444445,.66666669,.66666669,.11111111,1,.11111111,0,1,1,1,1,1,0,1,0,1,.72222221
305,rural,Pursat,Pursat,0,.27777779,.055555556,.22222222,0,.33333334,.3888889,.3888889,.94444442,.055555556,0,1,1,0,1,0,0,0,0,1,.44444445
306,rural,Pursat,Pursat,.055555556,.3888889,.22222222,.83333331,1,.77777779,1,.77777779,.94444442,.5,1,1,1,1,1,1,1,1,0,1,.94444442
307,rural,Pursat,Pursat,0,.375,.055555556,.16666667,1,.83333331,.5,.16666667,1,0,0,1,1,0,1,1,0,1,0,1,.55555558
308,urban,Pursat,Pursat,0,.26666668,.125,.1875,.1875,.125,.375,.1875,.875,.0625,0,1,1,0,0,0,0,1,0,1,.44444445
309,rural,Pursat,Pursat,0,.47058824,.29411766,.70588237,1,.94117647,.94117647,.7647059,1,.05882353,0,1,1,1,1,1,1,1,0,1,.77777779
310,rural,Pursat,Pursat,.05882353,.41176471,.11764706,.47058824,.64705884,.7647059,.88235295,.29411766,1,.23529412,1,1,1,0,1,1,0,1,0,1,.72222221
311,rural,Pursat,Pursat,.055555556,.16666667,.16666667,.33333334,.055555556,.16666667,.3888889,.11111111,.72222221,0,1,1,1,1,0,0,0,0,0,1,.72222221
312,rural,Pursat,Pursat,0,.41176471,0,.29411766,.94117647,.64705884,.64705884,.52941179,1,.11764706,0,1,1,0,1,1,1,1,0,1,.6111111
313,rural,Pursat,Pursat,0,.3888889,.22222222,.22222222,.55555558,.94444442,.27777779,.6111111,1,.11111111,0,1,1,1,1,0,1,1,0,1,.72222221
314,rural,Pursat,Pursat,0,.27777779,0,.11111111,.5,.83333331,.6111111,.3888889,1,.11111111,0,1,0,0,1,1,0,1,0,1,.3888889
315,rural,Pursat,Pursat,0,.27777779,0,.055555556,0,.27777779,.33333334,.11111111,.8888889,0,0,1,0,0,0,0,0,0,0,1,.22222222
316,rural,Pursat,Pursat,0,.16666667,.055555556,.16666667,1,.27777779,.77777779,.055555556,1,.055555556,0,1,1,0,0,1,0,1,0,1,.5
317,rural,Pursat,Pursat,.055555556,.22222222,.055555556,.55555558,.66666669,.83333331,.72222221,.22222222,1,.055555556,1,1,1,0,1,1,0,1,0,1,.72222221
318,rural,Pursat,Pursat,.055555556,.33333334,.055555556,.22222222,1,.5,.33333334,.16666667,1,.055555556,1,1,1,0,1,0,0,1,0,1,.66666669
319,rural,Pursat,Pursat,0,.23529412,.23529412,.41176471,1,.23529412,.70588237,.52941179,1,.23529412,0,1,1,1,0,1,1,1,0,1,.72222221
320,urban,Pursat,Pursat,0,.26666668,0,0,0,.06666667,0,.06666667,.60000002,0,0,1,0,0,0,0,0,0,0,1,.22222222
321,urban,Pursat,Pursat,0,.25,0,0,0,0,.0625,.0625,.4375,0,0,1,0,0,0,0,0,0,0,1,.22222222
322,urban,Pursat,Pursat,0,.13333334,0,.06666667,.06666667,0,.06666667,.06666667,.53333336,.06666667,0,1,0,0,0,0,0,0,0,1,.22222222
323,urban,Pursat,Pursat,0,.125,.125,.0625,0,0,.1875,.1875,.6875,0,0,1,0,0,0,0,0,0,0,1,.22222222
324,urban,Pursat,Pursat,0,.2,0,0,0,0,.25,.375,.8125,0,0,1,0,0,0,0,0,0,0,1,.22222222
325,urban,Pursat,Pursat,0,.21428572,.26666668,.40000001,.53333336,.66666669,.73333335,.26666668,1,0,0,1,1,1,1,1,0,1,0,1,.72222221
326,rural,Pursat,Pursat,.125,.3125,.29411766,.17647059,.88235295,.82352942,.7647059,.29411766,1,.05882353,1,1,1,1,1,1,0,1,0,1,.8888889
327,rural,Pursat,Pursat,0,.22222222,.33333334,.33333334,1,.8888889,.8888889,.27777779,1,.055555556,0,1,1,1,1,1,0,1,0,1,.72222221
328,rural,Siem Reap,Siem Reap,0,.11111111,.27777779,.72222221,.94444442,.16666667,.77777779,.11111111,1,.11111111,0,1,1,1,0,1,0,1,0,1,.66666669
329,rural,Siem Reap,Siem Reap,0,.27777779,.055555556,.33333334,1,0,.6111111,.3888889,.8888889,.055555556,0,1,1,0,0,1,0,1,0,1,.5
330,rural,Siem Reap,Siem Reap,0,.17647059,.055555556,.5,.94444442,.22222222,.77777779,.72222221,.8888889,.055555556,0,1,1,0,0,1,1,1,0,1,.55555558
331,rural,Siem Reap,Siem Reap,.11764706,.44444445,.27777779,.72222221,.83333331,.72222221,1,1,1,.27777779,1,1,1,1,1,1,1,1,0,1,.94444442
