psu;area;region;region_01;rate_cm;rate_nutr;rate_satt;rate_educ;rate_elct;rate_wtr;rate_sani;rate_hsg;rate_ckfl;rate_asst;depr_cm;depr_nutr;depr_educ;depr_satt;depr_wtr;depr_sani;depr_hsg;depr_elct;depr_asst;depr_ckfl;mpi_met4
286;rural;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.27272728;0.18181819;0.90909094;1;0.81818181;1;0.27272728;1;0.27272728;0;1;1;1;1;1;0;1;0;1;0.72222221
287;rural;Kandal;Kandal;0;0.41666666;0;0.07692308;1;0.46153846;0.69230771;0.30769232;1;0.07692308;0;1;0;0;1;1;0;1;0;1;0.3888889
288;rural;Banteay Meanchay;Banteay Meanchay;0.07692308;0.38461539;0;0.61538464;1;0.69230771;0.84615386;0.46153846;1;0.38461539;1;1;1;0;1;1;1;1;0;1;0.77777779
289;urban;Siem Reap;Siem Reap;0;0.66666669;0.5;0.83333331;1;0.5;1;0.33333334;1;0.16666667;0;1;1;1;1;1;0;1;0;1;0.72222221
290;urban;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0;0.625;0;0;0.22222222;0.22222222;0.33333334;0.11111111;0.66666669;0.22222222;0;1;0;0;0;0;0;1;0;1;0.27777779
291;rural;Prey Veng;Prey Veng;0.071428575;0.42857143;0.071428575;0.5714286;1;0;1;0.71428573;1;0.35714287;1;1;1;0;0;1;1;1;0;1;0.72222221
292;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.090909094;0.45454547;0.5;0.83333331;1;0.66666669;0.91666669;0.33333334;1;0.58333331;1;1;1;1;1;1;0;1;0;1;0.8888889
293;rural;Prey Veng;Prey Veng;0.07692308;0.42857143;0;0.64285713;1;0;1;0.9285714;1;0.5714286;1;1;1;0;0;1;1;1;0;1;0.72222221
294;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.35714287;0.35714287;0.5;0.9285714;0.64285713;0.64285713;0.5714286;1;0.71428573;0;1;1;1;1;1;1;1;1;1;0.83333331
295;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.14285715;0.78571427;0.42857143;0.9285714;1;1;0.9285714;0.78571427;1;0.71428573;1;1;1;1;1;1;1;1;1;1;1
296;rural;Kampong Thom;Kampong Thom;0;0.18181819;0.25;0.58333331;1;0.41666666;1;0;1;0;0;1;1;1;1;1;0;1;0;1;0.72222221
297;rural;Kandal;Kandal;0;0.16666667;0.16666667;0.41666666;0.83333331;0.91666669;0.91666669;0.33333334;1;0.33333334;0;1;1;1;1;1;0;1;0;1;0.72222221
298;rural;Battambang & Pailin;Battambang & Pailin;0;0.46153846;0.53846157;0.61538464;1;0.92307693;0.92307693;0.76923078;0.92307693;0.23076923;0;1;1;1;1;1;1;1;0;1;0.77777779
299;rural;Siem Reap;Siem Reap;0.07692308;0.38461539;0.61538464;1;1;1;1;0.61538464;1;0.38461539;1;1;1;1;1;1;1;1;0;1;0.94444442
300;rural;Kampong Speu;Kampong Speu;0;0.2857143;0;0.5714286;1;0.78571427;1;0.5714286;1;0.21428572;0;1;1;0;1;1;1;1;0;1;0.6111111
301;urban;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.63636363;0.27272728;0.72727275;1;0.36363637;0.90909094;0.45454547;0.90909094;0.27272728;0;1;1;1;1;1;1;1;0;1;0.77777779
302;rural;Prey Veng;Prey Veng;0.07692308;0.46153846;0.30769232;0.53846157;1;0.07692308;0.92307693;0.76923078;1;0.23076923;1;1;1;1;0;1;1;1;0;1;0.8888889
303;urban;Pursat;Pursat;0.083333336;0.083333336;0.5;0.91666669;1;0.41666666;1;1;1;0.5;1;0;1;1;1;1;1;1;0;1;0.77777779
304;rural;Kampong Cham;Kampong Cham;0.090909094;0.27272728;0;0.27272728;0.090909094;0.36363637;0.90909094;0.18181819;0.90909094;0.18181819;1;1;1;0;1;1;0;1;0;1;0.72222221
305;rural;Takeo;Takeo;0.071428575;0.35714287;0.071428575;0.5;1;0.14285715;1;0.5;1;0.14285715;1;1;1;0;0;1;1;1;0;1;0.72222221
306;rural;Battambang & Pailin;Battambang & Pailin;0;0.35714287;0.071428575;0.42857143;0.9285714;0.5;0.85714287;0.71428573;1;0.14285715;0;1;1;0;1;1;1;1;0;1;0.6111111
307;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.2;0.30000001;0.5;0.80000001;0.60000002;1;0.40000001;1;0.5;0;1;1;1;1;1;0;1;0;1;0.72222221
308;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.15384616;0.38461539;0.07692308;0.38461539;1;0.61538464;1;0.23076923;1;0.23076923;1;1;1;0;1;1;0;1;0;1;0.72222221
309;urban;Kampong Speu;Kampong Speu;0;0.18181819;0.16666667;0;0;0.083333336;0.25;0;0.75;0;0;1;0;1;0;0;0;0;0;1;0.3888889
310;rural;Prey Veng;Prey Veng;0.071428575;0.36363637;0;0.14285715;1;0.071428575;1;0.35714287;1;0.14285715;1;1;1;0;0;1;0;1;0;1;0.66666669
311;urban;Phnom Penh;Phnom Penh;0;0.36363637;0;0;0;0;0.090909094;0;0.090909094;0;0;1;0;0;0;0;0;0;0;0;0.16666667
312;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.16666667;0.75;0.83333331;1;1;0.75;1;0.91666669;1;0.5;1;1;1;1;1;1;1;1;0;1;0.94444442
313;rural;Pursat;Pursat;0;0.2857143;0.14285715;0.35714287;1;0.5;1;0.42857143;1;0.35714287;0;1;1;0;1;1;0;1;0;1;0.55555558
314;rural;Kandal;Kandal;0;0.14285715;0.071428575;0.071428575;0.42857143;0.9285714;0.64285713;0.071428575;0.64285713;0;0;1;0;0;1;1;0;1;0;1;0.3888889
315;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.14285715;0.42857143;0.21428572;0.64285713;1;0.78571427;1;0.71428573;1;0.42857143;1;1;1;1;1;1;1;1;0;1;0.94444442
316;urban;Prey Veng;Prey Veng;0;0.30000001;0.090909094;0.45454547;0.36363637;0;0.45454547;0.54545456;1;0.36363637;0;1;1;0;0;0;1;1;0;1;0.5
317;rural;Kampong Cham;Kampong Cham;0;0.18181819;0.07692308;0.23076923;1;0.53846157;0.76923078;0.30769232;1;0.07692308;0;1;1;0;1;1;0;1;0;1;0.55555558
318;rural;Kampong Thom;Kampong Thom;0;0.38461539;0;0.23076923;1;0.23076923;0.84615386;0.15384616;1;0.07692308;0;1;1;0;0;1;0;1;0;1;0.5
319;rural;Takeo;Takeo;0.14285715;0.14285715;0.14285715;0.64285713;1;1;0.71428573;0.35714287;1;0.21428572;1;1;1;0;1;1;0;1;0;1;0.72222221
320;rural;Takeo;Takeo;0;0.30769232;0;0.2857143;1;0.85714287;0.9285714;0.64285713;1;0.2857143;0;1;1;0;1;1;1;1;0;1;0.6111111
321;rural;Prey Veng;Prey Veng;0;0.35714287;0.14285715;0.21428572;1;0.9285714;0.71428573;0.5714286;1;0.21428572;0;1;1;0;1;1;1;1;0;1;0.6111111
322;rural;Battambang & Pailin;Battambang & Pailin;0;0.41666666;0.083333336;0.25;1;0.33333334;0.83333331;0.58333331;1;0.33333334;0;1;1;0;1;1;1;1;0;1;0.6111111
323;urban;Phnom Penh;Phnom Penh;0;0.125;0.125;0;0;0;0;0;0.25;0;0;1;0;0;0;0;0;0;0;0;0.16666667
324;rural;Kampong Cham;Kampong Cham;0.090909094;0.33333334;0.27272728;0.54545456;1;0.090909094;0.90909094;0.72727275;1;0.27272728;1;1;1;1;0;1;1;1;0;1;0.8888889
325;rural;Kandal;Kandal;0;0.083333336;0.083333336;0.33333334;0.66666669;0;0.58333331;0.41666666;1;0.083333336;0;0;1;0;0;1;0;1;0;1;0.33333334
326;rural;Banteay Meanchay;Banteay Meanchay;0.15384616;0.38461539;0.53846157;0.61538464;0.30769232;0.30769232;0.76923078;0.76923078;0.92307693;0.53846157;1;1;1;1;1;1;1;1;0;1;0.94444442
327;rural;Svay Rieng;Svay Rieng;0;0.083333336;0.15384616;0.46153846;0;0.07692308;0.53846157;0.61538464;0.23076923;0.30769232;0;0;1;0;0;1;1;0;0;0;0.27777779
328;rural;Otdar Meanchey;Otdar Meanchey;0.07692308;0.53846157;0.46153846;0.92307693;1;0.84615386;0.84615386;0.46153846;1;0.38461539;1;1;1;1;1;1;1;1;0;1;0.94444442
329;urban;Kampong Thom;Kampong Thom;0.083333336;0.54545456;0;0;0;0.16666667;0.5;0.16666667;0.91666669;0.083333336;1;1;0;0;0;1;0;0;0;1;0.44444445
330;urban;Phnom Penh;Phnom Penh;0;0.18181819;0;0;0;0;0;0;0.5;0;0;1;0;0;0;0;0;0;0;1;0.22222222
331;rural;Kampong Speu;Kampong Speu;0;0.35714287;0.14285715;0.35714287;1;0.85714287;0.9285714;0.64285713;1;0.14285715;0;1;1;0;1;1;1;1;0;1;0.6111111
332;rural;Kratie;Kratie;0.07692308;0.46153846;0.38461539;1;1;0.30769232;1;0.84615386;1;0.69230771;1;1;1;1;1;1;1;1;1;1;1
333;urban;Battambang & Pailin;Battambang & Pailin;0;0.16666667;0.083333336;0;0;0;0;0;0.41666666;0;0;1;0;0;0;0;0;0;0;1;0.22222222
334;rural;Kandal;Kandal;0;0.21428572;0.071428575;0.35714287;0.5714286;1;0.64285713;0.5714286;0.85714287;0.21428572;0;1;1;0;1;1;1;1;0;1;0.6111111
335;rural;Battambang & Pailin;Battambang & Pailin;0.14285715;0.21428572;0.2857143;0.5714286;1;0.35714287;0.85714287;0.64285713;1;0.42857143;1;1;1;1;1;1;1;1;0;1;0.94444442
336;urban;Phnom Penh;Phnom Penh;0;0.36363637;0.083333336;0;0;0;0;0;0.25;0.083333336;0;1;0;0;0;0;0;0;0;0;0.16666667
337;urban;Kampong Cham;Kampong Cham;0;0.090909094;0;0.25;0.16666667;0.083333336;0.25;0;0.75;0.33333334;0;0;1;0;0;0;0;1;0;1;0.27777779
338;rural;Takeo;Takeo;0.071428575;0.42857143;0.071428575;0.5;1;1;0.9285714;0.71428573;1;0.42857143;1;1;1;0;1;1;1;1;0;1;0.77777779
339;urban;Pursat;Pursat;0;0.27272728;0.54545456;0.72727275;1;0.27272728;1;0.54545456;1;0.54545456;0;1;1;1;0;1;1;1;0;1;0.72222221
340;rural;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.58333331;0.16666667;0.33333334;0.083333336;0.33333334;0.33333334;0;0.41666666;0.16666667;0;1;1;1;1;0;0;0;0;1;0.6111111
341;rural;Kampong Chhnang;Kampong Chhnang;0;0.21428572;0.14285715;0.42857143;1;0.85714287;1;0.64285713;1;0.14285715;0;1;1;0;1;1;1;1;0;1;0.6111111
342;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.23076923;0.53846157;0.30769232;0.76923078;1;1;0.76923078;0.92307693;1;0.76923078;1;1;1;1;1;1;1;1;1;1;1
343;urban;Siem Reap;Siem Reap;0;0.2;0;0.090909094;0.36363637;0.090909094;0.54545456;0.18181819;0.81818181;0.090909094;0;1;0;0;0;1;0;1;0;1;0.33333334
344;rural;Kampot & Kep;Kampot & Kep;0;0.33333334;0.083333336;0.66666669;1;0.58333331;1;0.25;1;0.25;0;1;1;0;1;1;0;1;0;1;0.55555558
345;rural;Kampong Chhnang;Kampong Chhnang;0;0.2857143;0.14285715;0.35714287;1;1;1;0.71428573;1;0.14285715;0;1;1;0;1;1;1;1;0;1;0.6111111
346;rural;Kratie;Kratie;0.14285715;0.2857143;0;0.071428575;1;0;0.64285713;0.21428572;1;0.21428572;1;1;0;0;0;1;0;1;0;1;0.5
347;rural;Prey Veng;Prey Veng;0.071428575;0.5;0.071428575;0.35714287;1;0.14285715;1;0.9285714;1;0.35714287;1;1;1;0;0;1;1;1;0;1;0.72222221
348;rural;Svay Rieng;Svay Rieng;0;0.25;0.25;0.5;1;0;1;0.875;1;0.375;0;1;1;1;0;1;1;1;0;1;0.72222221
349;rural;Takeo;Takeo;0.071428575;0.5;0.2857143;0.71428573;1;0.85714287;1;0.5;1;0.42857143;1;1;1;1;1;1;1;1;0;1;0.94444442
350;rural;Kandal;Kandal;0;0.30769232;0.23076923;0.38461539;1;0.76923078;0.92307693;0.61538464;0.92307693;0.07692308;0;1;1;1;1;1;1;1;0;1;0.77777779
351;rural;Kampong Speu;Kampong Speu;0.090909094;0.33333334;0.5;0.66666669;1;0.5;1;0.83333331;1;0.41666666;1;1;1;1;1;1;1;1;0;1;0.94444442
352;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.14285715;0.71428573;0.85714287;1;1;1;1;0.9285714;1;0.78571427;1;1;1;1;1;1;1;1;1;1;1
353;rural;Kampong Cham;Kampong Cham;0.071428575;0;0.2857143;0.85714287;1;0.071428575;0.9285714;0.5;1;0.2857143;1;0;1;1;0;1;1;1;0;1;0.72222221
354;rural;Kampot & Kep;Kampot & Kep;0.071428575;0.35714287;0.35714287;0.64285713;0.9285714;1;0.9285714;0.78571427;1;0.21428572;1;1;1;1;1;1;1;1;0;1;0.94444442
355;rural;Pursat;Pursat;0;0.2857143;0.21428572;0.21428572;0.64285713;0.64285713;0.64285713;0.35714287;1;0.2857143;0;1;1;1;1;1;0;1;0;1;0.72222221
356;rural;Siem Reap;Siem Reap;0.25;0.45454547;0.33333334;0.75;1;0.83333331;1;0.66666669;1;0.58333331;1;1;1;1;1;1;1;1;0;1;0.94444442
357;rural;Kandal;Kandal;0.071428575;0.35714287;0.35714287;0.71428573;1;1;1;0.78571427;1;0.21428572;1;1;1;1;1;1;1;1;0;1;0.94444442
358;rural;Kratie;Kratie;0.23076923;0.15384616;0.23076923;0.38461539;1;1;1;0.61538464;1;0.23076923;1;1;1;1;1;1;1;1;0;1;0.94444442
359;rural;Battambang & Pailin;Battambang & Pailin;0.07692308;0.53846157;0.30769232;0.23076923;0.76923078;0.92307693;0.84615386;0.30769232;0.92307693;0.38461539;1;1;1;1;1;1;0;1;0;1;0.8888889
360;rural;Phnom Penh;Phnom Penh;0;0.16666667;0;0.16666667;0;0;0.16666667;0;0.25;0.083333336;0;1;1;0;0;0;0;0;0;0;0.33333334
361;rural;Phnom Penh;Phnom Penh;0;0.16666667;0.07692308;0;0;0.15384616;0.07692308;0;0.30769232;0;0;1;0;0;0;0;0;0;0;1;0.22222222
362;rural;Kandal;Kandal;0.15384616;0.30769232;0.30769232;0.38461539;0.92307693;1;0.92307693;0.84615386;0.92307693;0.23076923;1;1;1;1;1;1;1;1;0;1;0.94444442
363;urban;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.083333336;0.41666666;0.16666667;0.33333334;0.5;0.5;1;0.41666666;1;0.5;1;1;1;1;1;1;0;1;0;1;0.8888889
364;rural;Kampong Chhnang;Kampong Chhnang;0.15384616;0.30769232;0;0.46153846;1;0.76923078;0.84615386;0.61538464;0.92307693;0.30769232;1;1;1;0;1;1;1;1;0;1;0.77777779
365;urban;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.090909094;0.54545456;0.81818181;0.63636363;1;0.090909094;1;0.54545456;1;0.45454547;1;1;1;1;0;1;1;1;0;1;0.8888889
366;rural;Kampong Speu;Kampong Speu;0;0.21428572;0.071428575;0.42857143;0.71428573;0.5714286;0.78571427;0.71428573;1;0.2857143;0;1;1;0;1;1;1;1;0;1;0.6111111
367;rural;Takeo;Takeo;0;0.2857143;0.5714286;0.71428573;1;0.5;1;0.71428573;1;0.5;0;1;1;1;1;1;1;1;0;1;0.77777779
368;rural;Svay Rieng;Svay Rieng;0.071428575;0.41666666;0;0.14285715;0.9285714;0;0.64285713;0.9285714;1;0.2857143;1;1;1;0;0;1;1;1;0;1;0.72222221
369;rural;Phnom Penh;Phnom Penh;0;0.2857143;0.071428575;0.14285715;0;0.071428575;0.42857143;0.071428575;0.5;0.21428572;0;1;1;0;0;0;0;0;0;1;0.3888889
370;rural;Pursat;Pursat;0;0.2857143;0.071428575;0.14285715;0.21428572;0.78571427;0.42857143;0.071428575;1;0.071428575;0;1;1;0;1;0;0;1;0;1;0.5
371;rural;Takeo;Takeo;0;0.42857143;0.14285715;0.071428575;1;0.35714287;0.71428573;0.21428572;1;0.071428575;0;1;0;0;1;1;0;1;0;1;0.3888889
372;rural;Kandal;Kandal;0;0.07692308;0;0.35714287;0.9285714;0.71428573;0.9285714;0.42857143;1;0.14285715;0;0;1;0;1;1;0;1;0;1;0.3888889
373;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.2857143;0.78571427;0.64285713;1;1;1;1;0.85714287;1;0.35714287;1;1;1;1;1;1;1;1;0;1;0.94444442
374;rural;Battambang & Pailin;Battambang & Pailin;0.07692308;0.07692308;0.15384616;0;0.23076923;0.61538464;0.07692308;0.07692308;0.92307693;0.07692308;1;0;0;0;1;0;0;1;0;1;0.33333334
375;urban;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.11111111;0.33333334;0;0.11111111;0.44444445;0.33333334;0.44444445;0.22222222;0.77777779;0.22222222;1;1;0;0;1;0;0;1;0;1;0.5
376;urban;Kratie;Kratie;0.083333336;0.58333331;0.25;0.83333331;1;0.58333331;1;0.75;1;0.58333331;1;1;1;1;1;1;1;1;0;1;0.94444442
377;rural;Siem Reap;Siem Reap;0.15384616;0.46153846;0.30769232;0.84615386;1;0.76923078;1;0.53846157;1;0.46153846;1;1;1;1;1;1;1;1;0;1;0.94444442
378;rural;Otdar Meanchey;Otdar Meanchey;0;0.21428572;0.35714287;0.5714286;1;1;0.78571427;0.21428572;1;0.64285713;0;1;1;1;1;1;0;1;1;1;0.77777779
379;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.090909094;0.090909094;0;0.090909094;0;0.18181819;0.27272728;0.54545456;0.18181819;0;0;0;0;0;0;0;1;0;1;0.11111111
380;rural;Kratie;Kratie;0;0.36363637;0.07692308;0.07692308;1;1;0.76923078;0.23076923;1;0.23076923;0;1;0;0;1;1;0;1;0;1;0.3888889
381;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.38461539;0.66666669;0.69230771;0.84615386;1;1;1;0.69230771;1;0.84615386;1;1;1;1;1;1;1;1;1;1;1
382;rural;Svay Rieng;Svay Rieng;0;0.53846157;0.53846157;0.38461539;1;0;0.92307693;0.84615386;1;0.07692308;0;1;1;1;0;1;1;1;0;1;0.72222221
383;urban;Svay Rieng;Svay Rieng;0;0.083333336;0.16666667;0.5;0.66666669;0;0.83333331;0.91666669;1;0.41666666;0;0;1;1;0;1;1;1;0;1;0.55555558
384;rural;Kandal;Kandal;0;0.25;0.14285715;0.21428572;0.5714286;0.9285714;0.2857143;0.14285715;0.9285714;0;0;1;1;0;1;0;0;1;0;1;0.5
385;urban;Banteay Meanchay;Banteay Meanchay;0;0.36363637;0.45454547;0.54545456;0.72727275;0.72727275;0.54545456;0.36363637;1;0.27272728;0;1;1;1;1;1;0;1;0;1;0.72222221
386;urban;Phnom Penh;Phnom Penh;0;0.36363637;0;0;0;0;0.083333336;0.083333336;0.33333334;0;0;1;0;0;0;0;0;0;0;1;0.22222222
387;urban;Kampong Speu;Kampong Speu;0;0.36363637;0.18181819;0.36363637;1;0.81818181;1;0.36363637;1;0.27272728;0;1;1;1;1;1;0;1;0;1;0.72222221
388;urban;Otdar Meanchey;Otdar Meanchey;0.083333336;0.27272728;0.16666667;0.16666667;0.33333334;0.66666669;0.41666666;0.083333336;0.91666669;0.083333336;1;1;1;1;1;0;0;1;0;1;0.83333331
389;urban;Phnom Penh;Phnom Penh;0;0.2;0.090909094;0.18181819;0;0;0.090909094;0;0.36363637;0.090909094;0;1;1;0;0;0;0;0;0;1;0.3888889
390;urban;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.45454547;0.25;0.41666666;0.58333331;0.66666669;0.66666669;0.25;0.83333331;0.16666667;0;1;1;1;1;1;0;1;0;1;0.72222221
391;rural;Takeo;Takeo;0.071428575;0.30769232;0.071428575;0.42857143;1;0.71428573;0.9285714;0.64285713;1;0.5;1;1;1;0;1;1;1;1;0;1;0.77777779
392;rural;Kampong Speu;Kampong Speu;0.14285715;0.64285713;0.21428572;0.64285713;1;0.2857143;0.9285714;0.35714287;1;0.5;1;1;1;1;0;1;0;1;0;1;0.83333331
393;rural;Svay Rieng;Svay Rieng;0;0.25;0.07692308;0;0.69230771;0;0.61538464;0.69230771;0.92307693;0.15384616;0;1;0;0;0;1;1;1;0;1;0.3888889
394;urban;Phnom Penh;Phnom Penh;0.083333336;0.25;0;0.083333336;0;0;0;0;0.25;0.083333336;1;1;0;0;0;0;0;0;0;0;0.33333334
395;rural;Kampong Speu;Kampong Speu;0;0.30769232;0.23076923;0.61538464;1;1;0.92307693;0.53846157;1;0.38461539;0;1;1;1;1;1;1;1;0;1;0.77777779
396;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0;0.53846157;0.2857143;0.21428572;1;0.85714287;0.85714287;0.5;1;0.71428573;0;1;1;1;1;1;1;1;1;1;0.83333331
397;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.071428575;0.35714287;0.2857143;0.21428572;0.9285714;0.5;1;0.21428572;1;0.5;1;1;1;1;1;1;0;1;0;1;0.8888889
398;urban;Otdar Meanchey;Otdar Meanchey;0;0.5;0.16666667;0.66666669;1;0.83333331;1;0.66666669;1;0.41666666;0;1;1;1;1;1;1;1;0;1;0.77777779
399;rural;Kampong Thom;Kampong Thom;0.071428575;0.14285715;0.071428575;0;0.35714287;0.35714287;0.35714287;0;0.85714287;0.14285715;1;1;0;0;1;0;0;1;0;1;0.5
400;rural;Kampong Thom;Kampong Thom;0.15384616;0.38461539;0.14285715;0.5714286;1;0.35714287;0.78571427;0.35714287;1;0.2857143;1;1;1;0;1;1;0;1;0;1;0.72222221
401;urban;Kampot & Kep;Kampot & Kep;0;0.2;0.36363637;0.36363637;1;0.81818181;0.81818181;0.45454547;1;0.36363637;0;1;1;1;1;1;1;1;0;1;0.77777779
402;urban;Takeo;Takeo;0;0.25;0.083333336;0;0.083333336;0.25;0.083333336;0;0.83333331;0;0;1;0;0;0;0;0;0;0;1;0.22222222
403;rural;Battambang & Pailin;Battambang & Pailin;0.14285715;0.5;0.42857143;0.5;1;0.9285714;0.85714287;0.64285713;1;0.5714286;1;1;1;1;1;1;1;1;0;1;0.94444442
404;rural;Kampot & Kep;Kampot & Kep;0;0.30769232;0.23076923;0;0.92307693;0.84615386;0.76923078;0.30769232;1;0.07692308;0;1;0;1;1;1;0;1;0;1;0.55555558
405;urban;Kampong Thom;Kampong Thom;0.083333336;0.45454547;0.25;0.58333331;1;0.66666669;1;0.75;1;0.25;1;1;1;1;1;1;1;1;0;1;0.94444442
406;urban;Phnom Penh;Phnom Penh;0;0.33333334;0;0.16666667;0;0;0.25;0;0.16666667;0.083333336;0;1;1;0;0;0;0;0;0;0;0.33333334
407;rural;Svay Rieng;Svay Rieng;0.071428575;0.14285715;0.21428572;0.5;0.9285714;0.14285715;0.9285714;0.71428573;1;0.21428572;1;1;1;1;0;1;1;1;0;1;0.8888889
408;rural;Kampong Thom;Kampong Thom;0.071428575;0.14285715;0.35714287;1;1;0.64285713;1;0.85714287;1;0.2857143;1;1;1;1;1;1;1;1;0;1;0.94444442
409;urban;Otdar Meanchey;Otdar Meanchey;0.16666667;0.33333334;0.16666667;0.25;0.41666666;0.58333331;0.66666669;0.33333334;1;0.25;1;1;1;1;1;1;0;1;0;1;0.8888889
410;rural;Kampot & Kep;Kampot & Kep;0.071428575;0.21428572;0;0.071428575;0.71428573;0.14285715;0.71428573;0.42857143;1;0.071428575;1;1;0;0;0;1;0;1;0;1;0.5
411;rural;Kampong Speu;Kampong Speu;0;0.23076923;0.15384616;0.46153846;1;0.69230771;0.84615386;0.46153846;0.92307693;0.23076923;0;1;1;0;1;1;1;1;0;1;0.6111111
412;rural;Kampong Cham;Kampong Cham;0;0.2857143;0.2857143;0.5714286;1;0.85714287;0.85714287;0.64285713;1;0.14285715;0;1;1;1;1;1;1;1;0;1;0.77777779
413;rural;Prey Veng;Prey Veng;0;0.23076923;0;0.30769232;1;0.84615386;0.92307693;0.46153846;1;0.15384616;0;1;1;0;1;1;1;1;0;1;0.6111111
414;rural;Kampong Cham;Kampong Cham;0;0.36363637;0.16666667;0.25;0.91666669;1;0.91666669;0.41666666;1;0.41666666;0;1;1;1;1;1;0;1;0;1;0.72222221
415;rural;Pursat;Pursat;0.083333336;0.72727275;0.33333334;0.75;0.91666669;1;1;0.83333331;1;0.5;1;1;1;1;1;1;1;1;0;1;0.94444442
416;rural;Kampong Cham;Kampong Cham;0.07692308;0.07692308;0.07692308;0.15384616;0.61538464;0.23076923;0.23076923;0.38461539;0.84615386;0.15384616;1;0;1;0;0;0;0;1;0;1;0.44444445
417;urban;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.16666667;0.66666669;0.25;0.58333331;1;0.41666666;1;0.66666669;1;0.66666669;1;1;1;1;1;1;1;1;1;1;1
418;rural;Kandal;Kandal;0;0.14285715;0.071428575;0.21428572;0.14285715;0.2857143;0.42857143;0.2857143;0.42857143;0;0;1;1;0;0;0;0;1;0;1;0.44444445
419;rural;Kampong Thom;Kampong Thom;0;0.27272728;0;0.41666666;1;0.41666666;1;0.58333331;1;0.33333334;0;1;1;0;1;1;1;1;0;1;0.6111111
420;rural;Kampong Thom;Kampong Thom;0;0.61538464;0.23076923;0.53846157;1;0.15384616;0.92307693;0.61538464;1;0.53846157;0;1;1;1;0;1;1;1;0;1;0.72222221
421;rural;Kampong Chhnang;Kampong Chhnang;0;0.14285715;0;0.42857143;1;0.85714287;1;0.42857143;1;0.5;0;1;1;0;1;1;0;1;0;1;0.55555558
422;rural;Phnom Penh;Phnom Penh;0;0.45454547;0.36363637;0.45454547;0;0.36363637;0.45454547;0.18181819;0.27272728;0.18181819;0;1;1;1;1;0;0;0;0;1;0.6111111
423;rural;Phnom Penh;Phnom Penh;0.083333336;0.5;0.16666667;0.33333334;0;0.33333334;0.75;0.41666666;1;0.083333336;1;1;1;1;1;1;0;0;0;1;0.83333331
424;rural;Siem Reap;Siem Reap;0;0.38461539;0.071428575;0;0.21428572;0.21428572;0.21428572;0.071428575;0.5714286;0.071428575;0;1;0;0;0;0;0;1;0;1;0.27777779
425;rural;Kratie;Kratie;0.071428575;0.46153846;0.5714286;0.35714287;0.14285715;0.21428572;1;0.5714286;1;0.5714286;1;1;1;1;0;1;1;1;0;1;0.8888889
426;urban;Kandal;Kandal;0;0.41666666;0.33333334;0.25;0.083333336;0;0.33333334;0.16666667;0.41666666;0.083333336;0;1;1;1;0;0;0;0;0;1;0.55555558
427;rural;Siem Reap;Siem Reap;0;0.61538464;0.53846157;0.46153846;1;0.46153846;1;0.92307693;1;0.38461539;0;1;1;1;1;1;1;1;0;1;0.77777779
428;urban;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.090909094;0.083333336;0;0;0.083333336;0.41666666;0;0.58333331;0.16666667;0;0;0;0;0;0;0;0;0;1;0.055555556
429;rural;Otdar Meanchey;Otdar Meanchey;0.15384616;0.38461539;0.69230771;0.69230771;1;0.38461539;0.84615386;0.69230771;1;0.46153846;1;1;1;1;1;1;1;1;0;1;0.94444442
430;urban;Banteay Meanchay;Banteay Meanchay;0;0.27272728;0.090909094;0.72727275;1;1;1;0.72727275;1;0.45454547;0;1;1;0;1;1;1;1;0;1;0.6111111
